Serial_Num (N/A),Season (Year),Num (#),Basin (BB),Sub_basin (BB),Name (N/A),ISO_time (YYYY-MM-DD HH:MM:SS),Nature (N/A),Latitude (deg_north),Longitude (deg_east),Wind(WMO) (kt),Pres(WMO) (mb),Center (N/A),Wind(WMO) Percentile (%),Pres(WMO) Percentile (%),Track_type (N/A)
1980249N18336,1980,10, NA, MM,EARL,9/5/1980 18:00, TS,19.2,-31,40,999,atcf,42.219,55.048,main
1980249N18336,1980,10, NA, MM,EARL,9/6/1980 0:00, TS,19.7,-32,40,999,atcf,42.219,55.048,main
1980249N18336,1980,10, NA, MM,EARL,9/6/1980 6:00, TS,20.3,-33.8,40,999,atcf,42.219,55.048,main
1980249N18336,1980,10, NA, MM,EARL,9/6/1980 12:00, TS,21,-35.5,45,998,atcf,49.669,56.725,main
1980249N18336,1980,10, NA, MM,EARL,9/6/1980 18:00, TS,21.5,-36.5,45,997,atcf,49.669,58.621,main
1980249N18336,1980,10, NA, MM,EARL,9/7/1980 0:00, TS,22.2,-37.8,45,996,atcf,49.669,61.036,main
1980249N18336,1980,10, NA, MM,EARL,9/7/1980 6:00, TS,23.2,-38.8,45,996,atcf,49.669,61.036,main
1980249N18336,1980,10, NA, MM,EARL,9/7/1980 12:00, TS,25,-39.7,45,995,atcf,49.669,62.326,main
1980249N18336,1980,10, NA, MM,EARL,9/7/1980 18:00, TS,27,-40.3,50,993,atcf,57.844,67.193,main
1980249N18336,1980,10, NA, MM,EARL,9/8/1980 0:00, TS,29,-41.2,60,992,atcf,68.918,68.235,main
1980249N18336,1980,10, NA, MM,EARL,9/8/1980 6:00, TS,30.4,-42.5,65,988,atcf,73.077,73.185,main
1980249N18336,1980,10, NA, MM,EARL,9/8/1980 12:00, TS,32,-43.5,65,985,atcf,73.077,77.05,main
1980249N18336,1980,10, NA, MM,EARL,9/8/1980 18:00, TS,33.3,-44.1,65,986,atcf,73.077,76.341,main
1980249N18336,1980,10, NA, MM,EARL,9/9/1980 0:00, TS,34.7,-44.3,65,988,atcf,73.077,73.185,main
1980249N18336,1980,10, NA, MM,EARL,9/9/1980 6:00, TS,36.3,-43.8,65,990,atcf,73.077,70.391,main
1980249N18336,1980,10, NA, MM,EARL,9/9/1980 12:00, TS,38,-43.1,65,991,atcf,73.077,69.538,main
1980249N18336,1980,10, NA, MM,EARL,9/9/1980 18:00, TS,40.5,-41.5,65,992,atcf,73.077,68.235,main
1980249N18336,1980,10, NA, MM,EARL,9/10/1980 0:00, TS,43,-39,65,994,atcf,73.077,64.461,main
1980249N18336,1980,10, NA, MM,EARL,9/10/1980 6:00, TS,45.2,-36,65,995,atcf,73.077,62.326,main
1980249N18336,1980,10, NA, MM,EARL,9/10/1980 12:00, TS,47.5,-32.5,55,0,atcf,63.594,-100,main
1980249N18336,1980,10, NA, MM,EARL,9/10/1980 18:00, ET,49.5,-28.5,55,0,atcf,63.594,-100,main
1980249N18336,1980,10, NA, MM,EARL,9/11/1980 0:00, ET,51.5,-23.5,55,0,atcf,63.594,-100,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/4/1980 18:00, TS,28.3,-90.6,25,1010,atcf,4.702,5.605,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/5/1980 0:00, TS,28.3,-91.3,25,1010,atcf,4.702,5.605,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/5/1980 6:00, TS,28.4,-91.8,25,1009,atcf,4.702,9.96,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/5/1980 12:00, TS,28.8,-92.4,30,1008,atcf,17.062,16.249,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/5/1980 18:00, TS,29.4,-93.4,50,1004,atcf,57.844,37.625,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/6/1980 0:00, TS,29.4,-94.9,40,1004,atcf,42.219,37.625,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/6/1980 6:00, TS,29.3,-96.3,35,1008,atcf,32.179,16.249,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/6/1980 12:00, TS,29.1,-97,30,1008,atcf,17.062,16.249,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/6/1980 18:00, TS,29,-97.8,25,1008,atcf,4.702,16.249,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/7/1980 0:00, TS,29,-98.3,20,1010,atcf,0.857,5.605,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/7/1980 6:00, TS,29,-99,20,1010,atcf,0.857,5.605,main
1980249N28269,1980,11, NA, MM,DANIELLE,9/7/1980 12:00, TS,29,-100,20,1010,atcf,0.857,5.605,main
1980250N13341,1980,12, NA, MM,FRANCES,9/6/1980 0:00, TS,12.5,-19,25,1010,atcf,4.702,5.605,main
1980250N13341,1980,12, NA, MM,FRANCES,9/6/1980 6:00, TS,12.5,-20,25,1009,atcf,4.702,9.96,main
1980250N13341,1980,12, NA, MM,FRANCES,9/6/1980 12:00, TS,12.6,-21,30,1008,atcf,17.062,16.249,main
1980250N13341,1980,12, NA, MM,FRANCES,9/6/1980 18:00, TS,12.7,-21.8,35,1005,atcf,32.179,31.62,main
1980250N13341,1980,12, NA, MM,FRANCES,9/7/1980 0:00, TS,12.8,-22.5,40,1002,atcf,42.219,44.581,main
1980250N13341,1980,12, NA, MM,FRANCES,9/7/1980 6:00, TS,12.9,-23.2,45,998,atcf,49.669,56.725,main
1980250N13341,1980,12, NA, MM,FRANCES,9/7/1980 12:00, TS,13,-24,55,994,atcf,63.594,64.461,main
1980250N13341,1980,12, NA, MM,FRANCES,9/7/1980 18:00, TS,13,-24.8,60,990,atcf,68.918,70.391,main
1980250N13341,1980,12, NA, MM,FRANCES,9/8/1980 0:00, TS,13,-25.6,65,986,atcf,73.077,76.341,main
1980250N13341,1980,12, NA, MM,FRANCES,9/8/1980 6:00, TS,13,-26.8,70,978,atcf,78.144,83.504,main
1980250N13341,1980,12, NA, MM,FRANCES,9/8/1980 12:00, TS,12.9,-28,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/8/1980 18:00, TS,12.8,-29,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/9/1980 0:00, TS,12.8,-29.8,100,960,atcf,92.583,92.492,main
1980250N13341,1980,12, NA, MM,FRANCES,9/9/1980 6:00, TS,12.9,-30.5,100,958,atcf,92.583,93.547,main
1980250N13341,1980,12, NA, MM,FRANCES,9/9/1980 12:00, TS,13,-31.3,100,960,atcf,92.583,92.492,main
1980250N13341,1980,12, NA, MM,FRANCES,9/9/1980 18:00, TS,13.2,-32.1,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/10/1980 0:00, TS,13.4,-32.9,90,966,atcf,88.589,90.361,main
1980250N13341,1980,12, NA, MM,FRANCES,9/10/1980 6:00, TS,13.8,-33.5,90,967,atcf,88.589,90.077,main
1980250N13341,1980,12, NA, MM,FRANCES,9/10/1980 12:00, TS,14.2,-34.1,85,968,atcf,86.817,89.644,main
1980250N13341,1980,12, NA, MM,FRANCES,9/10/1980 18:00, TS,14.9,-34.6,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/11/1980 0:00, TS,15.4,-34.9,85,968,atcf,86.817,89.644,main
1980250N13341,1980,12, NA, MM,FRANCES,9/11/1980 6:00, TS,16,-35,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/11/1980 12:00, TS,16.3,-35.3,90,967,atcf,88.589,90.077,main
1980250N13341,1980,12, NA, MM,FRANCES,9/11/1980 18:00, TS,16.6,-35.9,85,968,atcf,86.817,89.644,main
1980250N13341,1980,12, NA, MM,FRANCES,9/12/1980 0:00, TS,17,-36.1,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/12/1980 6:00, TS,17.2,-36.9,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/12/1980 12:00, TS,17.8,-37.8,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/12/1980 18:00, TS,18.3,-38.5,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/13/1980 0:00, TS,18.6,-39.6,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/13/1980 6:00, TS,18.8,-40.6,85,968,atcf,86.817,89.644,main
1980250N13341,1980,12, NA, MM,FRANCES,9/13/1980 12:00, TS,18.9,-42,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/13/1980 18:00, TS,19.3,-43.4,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/14/1980 0:00, TS,19.8,-44.7,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/14/1980 6:00, TS,20.2,-45.9,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/14/1980 12:00, TS,20.8,-46.9,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/14/1980 18:00, TS,21.6,-48,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/15/1980 0:00, TS,22.5,-48.8,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/15/1980 6:00, TS,23.3,-49.6,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/15/1980 12:00, TS,24.6,-50.2,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/15/1980 18:00, TS,25.8,-50.8,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/16/1980 0:00, TS,27.4,-50.8,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/16/1980 6:00, TS,28.8,-50.6,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/16/1980 12:00, TS,30.2,-50,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/16/1980 18:00, TS,31.8,-49.2,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/17/1980 0:00, TS,33,-48,90,965,atcf,88.589,90.699,main
1980250N13341,1980,12, NA, MM,FRANCES,9/17/1980 6:00, TS,33.9,-47.2,85,968,atcf,86.817,89.644,main
1980250N13341,1980,12, NA, MM,FRANCES,9/17/1980 12:00, TS,34.7,-46.4,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/17/1980 18:00, TS,35.7,-45.9,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/18/1980 0:00, TS,36.7,-45.8,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/18/1980 6:00, TS,37.8,-45.8,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/18/1980 12:00, TS,39,-46.2,80,970,atcf,84.517,88.012,main
1980250N13341,1980,12, NA, MM,FRANCES,9/18/1980 18:00, TS,40,-46.5,80,972,atcf,84.517,87.167,main
1980250N13341,1980,12, NA, MM,FRANCES,9/19/1980 0:00, TS,41.2,-46.4,75,974,atcf,81.284,86.153,main
1980250N13341,1980,12, NA, MM,FRANCES,9/19/1980 6:00, TS,42.4,-45.8,70,978,atcf,78.144,83.504,main
1980250N13341,1980,12, NA, MM,FRANCES,9/19/1980 12:00, TS,43.6,-44.9,65,986,atcf,73.077,76.341,main
1980250N13341,1980,12, NA, MM,FRANCES,9/19/1980 18:00, TS,44.5,-43.2,65,986,atcf,73.077,76.341,main
1980250N13341,1980,12, NA, MM,FRANCES,9/20/1980 0:00, TS,45.7,-41,65,988,atcf,73.077,73.185,main
1980250N13341,1980,12, NA, MM,FRANCES,9/20/1980 6:00, TS,47,-39,60,990,atcf,68.918,70.391,main
1980250N13341,1980,12, NA, MM,FRANCES,9/20/1980 12:00, TS,49.4,-35.5,55,994,atcf,63.594,64.461,main
1980250N13341,1980,12, NA, MM,FRANCES,9/20/1980 18:00, TS,51.2,-32,50,998,atcf,57.844,56.725,main
1980250N13341,1980,12, NA, MM,FRANCES,9/21/1980 0:00, ET,54,-29,45,1000,atcf,49.669,49.967,main
1980265N15283,1980,13, NA, MM,HERMINE,9/20/1980 12:00, TS,14.6,-77.2,25,1008,atcf,4.702,16.249,main
1980265N15283,1980,13, NA, MM,HERMINE,9/20/1980 18:00, TS,14.8,-78.7,25,1007,atcf,4.702,21.627,main
1980265N15283,1980,13, NA, MM,HERMINE,9/21/1980 0:00, TS,15,-80.2,30,1006,atcf,17.062,26.65,main
1980265N15283,1980,13, NA, MM,HERMINE,9/21/1980 6:00, TS,15.1,-81.6,35,1003,atcf,32.179,41.251,main
1980265N15283,1980,13, NA, MM,HERMINE,9/21/1980 12:00, TS,15.3,-83,40,1000,atcf,42.219,49.967,main
1980265N15283,1980,13, NA, MM,HERMINE,9/21/1980 18:00, TS,15.8,-84.2,45,998,atcf,49.669,56.725,main
1980265N15283,1980,13, NA, MM,HERMINE,9/22/1980 0:00, TS,16.5,-85.5,50,996,atcf,57.844,61.036,main
1980265N15283,1980,13, NA, MM,HERMINE,9/22/1980 6:00, TS,17.1,-86.7,55,995,atcf,63.594,62.326,main
1980265N15283,1980,13, NA, MM,HERMINE,9/22/1980 12:00, TS,17.8,-87.8,60,994,atcf,68.918,64.461,main
1980265N15283,1980,13, NA, MM,HERMINE,9/22/1980 18:00, TS,18.4,-88.9,55,994,atcf,63.594,64.461,main
1980265N15283,1980,13, NA, MM,HERMINE,9/23/1980 0:00, TS,18.8,-90.2,50,995,atcf,57.844,62.326,main
1980265N15283,1980,13, NA, MM,HERMINE,9/23/1980 6:00, TS,19.1,-91.3,45,995,atcf,49.669,62.326,main
1980265N15283,1980,13, NA, MM,HERMINE,9/23/1980 12:00, TS,19.3,-92.6,50,995,atcf,57.844,62.326,main
1980265N15283,1980,13, NA, MM,HERMINE,9/23/1980 18:00, TS,19.3,-93.2,55,994,atcf,63.594,64.461,main
1980265N15283,1980,13, NA, MM,HERMINE,9/24/1980 0:00, TS,19.2,-93.8,60,993,atcf,68.918,67.193,main
1980265N15283,1980,13, NA, MM,HERMINE,9/24/1980 6:00, TS,18.8,-94.4,60,993,atcf,68.918,67.193,main
1980265N15283,1980,13, NA, MM,HERMINE,9/24/1980 12:00, TS,18.5,-94.8,55,994,atcf,63.594,64.461,main
1980265N15283,1980,13, NA, MM,HERMINE,9/24/1980 18:00, TS,18.1,-95.1,50,997,atcf,57.844,58.621,main
1980265N15283,1980,13, NA, MM,HERMINE,9/25/1980 0:00, TS,17.7,-95.5,45,1000,atcf,49.669,49.967,main
1980265N15283,1980,13, EP, MM,HERMINE,9/25/1980 6:00, TS,17.3,-95.8,40,1003,atcf,42.219,41.251,main
1980265N15283,1980,13, EP, MM,HERMINE,9/25/1980 12:00, TS,17,-96,35,1005,atcf,32.179,31.62,main
1980265N15283,1980,13, EP, MM,HERMINE,9/25/1980 18:00, TS,17,-96,30,1007,atcf,17.062,21.627,main
1980265N15283,1980,13, EP, MM,HERMINE,9/26/1980 0:00, TS,17,-96,25,1008,atcf,4.702,16.249,main
1980275N34340,1980,14, NA, MM,IVAN,10/1/1980 0:00, ET,33.6,-20,25,1010,atcf,4.702,5.605,main
1980275N34340,1980,14, NA, MM,IVAN,10/1/1980 6:00, ET,33.7,-20.7,25,1010,atcf,4.702,5.605,main
1980275N34340,1980,14, NA, MM,IVAN,10/1/1980 12:00, ET,33.8,-21.5,25,1010,atcf,4.702,5.605,main
1980275N34340,1980,14, NA, MM,IVAN,10/1/1980 18:00, ET,34.1,-22.2,25,1010,atcf,4.702,5.605,main
1980275N34340,1980,14, NA, MM,IVAN,10/2/1980 0:00, ET,34.5,-22.8,25,1010,atcf,4.702,5.605,main
1980275N34340,1980,14, NA, MM,IVAN,10/2/1980 6:00, ET,35,-23.3,25,1009,atcf,4.702,9.96,main
1980275N34340,1980,14, NA, MM,IVAN,10/2/1980 12:00, ET,35.7,-23.7,25,1009,atcf,4.702,9.96,main
1980275N34340,1980,14, NA, MM,IVAN,10/2/1980 18:00, ET,36.5,-23.8,25,1009,atcf,4.702,9.96,main
1980275N34340,1980,14, NA, MM,IVAN,10/3/1980 0:00, ET,37.2,-23.5,25,1009,atcf,4.702,9.96,main
1980275N34340,1980,14, NA, MM,IVAN,10/3/1980 6:00, ET,37.8,-23.1,25,1009,atcf,4.702,9.96,main
1980275N34340,1980,14, NA, MM,IVAN,10/3/1980 12:00, ET,38.7,-22.5,25,1008,atcf,4.702,16.249,main
1980275N34340,1980,14, NA, MM,IVAN,10/3/1980 18:00, ET,38.5,-21.4,25,1007,atcf,4.702,21.627,main
1980275N34340,1980,14, NA, MM,IVAN,10/4/1980 0:00, ET,37.7,-21.8,25,1006,atcf,4.702,26.65,main
1980275N34340,1980,14, NA, MM,IVAN,10/4/1980 6:00, ET,37,-22.7,25,1005,atcf,4.702,31.62,main
1980275N34340,1980,14, NA, MM,IVAN,10/4/1980 12:00, TS,36.5,-23.5,30,1000,atcf,17.062,49.967,main
1980275N34340,1980,14, NA, MM,IVAN,10/4/1980 18:00, TS,35.6,-24.6,40,998,atcf,42.219,56.725,main
1980275N34340,1980,14, NA, MM,IVAN,10/5/1980 0:00, TS,34.4,-25.7,50,996,atcf,57.844,61.036,main
1980275N34340,1980,14, NA, MM,IVAN,10/5/1980 6:00, TS,33.4,-26.8,55,995,atcf,63.594,62.326,main
1980275N34340,1980,14, NA, MM,IVAN,10/5/1980 12:00, TS,32.4,-28.3,60,994,atcf,68.918,64.461,main
1980275N34340,1980,14, NA, MM,IVAN,10/5/1980 18:00, TS,31.3,-29.6,60,993,atcf,68.918,67.193,main
1980275N34340,1980,14, NA, MM,IVAN,10/6/1980 0:00, TS,30.1,-30.5,65,992,atcf,73.077,68.235,main
1980275N34340,1980,14, NA, MM,IVAN,10/6/1980 6:00, TS,29.1,-31.1,75,985,atcf,81.284,77.05,main
1980275N34340,1980,14, NA, MM,IVAN,10/6/1980 12:00, TS,28.4,-31.3,85,976,atcf,86.817,84.711,main
1980275N34340,1980,14, NA, MM,IVAN,10/6/1980 18:00, TS,28.1,-31.1,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/7/1980 0:00, TS,28,-30.7,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/7/1980 6:00, TS,28.5,-30.6,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/7/1980 12:00, TS,29.5,-31.7,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/7/1980 18:00, TS,29.8,-32.7,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/8/1980 0:00, TS,30,-34.4,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/8/1980 6:00, TS,30.6,-36.2,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/8/1980 12:00, TS,31.3,-37.4,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/8/1980 18:00, TS,31.5,-39,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/9/1980 0:00, TS,31.7,-40.5,90,970,atcf,88.589,88.012,main
1980275N34340,1980,14, NA, MM,IVAN,10/9/1980 6:00, TS,32.3,-41,90,971,atcf,88.589,87.654,main
1980275N34340,1980,14, NA, MM,IVAN,10/9/1980 12:00, TS,33.2,-41.1,90,973,atcf,88.589,86.574,main
1980275N34340,1980,14, NA, MM,IVAN,10/9/1980 18:00, TS,33.8,-41.2,90,975,atcf,88.589,85.263,main
1980275N34340,1980,14, NA, MM,IVAN,10/10/1980 0:00, TS,34.9,-40.7,90,977,atcf,88.589,84.076,main
1980275N34340,1980,14, NA, MM,IVAN,10/10/1980 6:00, TS,36.2,-40,90,978,atcf,88.589,83.504,main
1980275N34340,1980,14, NA, MM,IVAN,10/10/1980 12:00, TS,37.8,-39.1,90,978,atcf,88.589,83.504,main
1980275N34340,1980,14, NA, MM,IVAN,10/10/1980 18:00, TS,39.7,-37.9,80,980,atcf,84.517,81.225,main
1980275N34340,1980,14, NA, MM,IVAN,10/11/1980 0:00, TS,42,-36.1,75,985,atcf,81.284,77.05,main
1980275N34340,1980,14, NA, MM,IVAN,10/11/1980 6:00, TS,44.4,-34.1,70,988,atcf,78.144,73.185,main
1980275N34340,1980,14, NA, MM,IVAN,10/11/1980 12:00, TS,46.8,-31.5,65,990,atcf,73.077,70.391,main
1980275N34340,1980,14, NA, MM,IVAN,10/11/1980 18:00, TS,49.7,-27.5,65,990,atcf,73.077,70.391,main
1980275N34340,1980,14, NA, MM,IVAN,10/12/1980 0:00, ET,52.5,-24.5,60,990,atcf,68.918,70.391,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/16/1980 0:00, TS,16.2,-85.2,20,0,atcf,0.857,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/16/1980 6:00, TS,16.2,-85.5,25,0,atcf,4.702,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/16/1980 12:00, TS,16.2,-85.9,25,0,atcf,4.702,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/16/1980 18:00, TS,16.2,-86.3,25,0,atcf,4.702,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/17/1980 0:00, TS,16.2,-86.6,25,0,atcf,4.702,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/17/1980 6:00, TS,16.2,-86.8,25,0,atcf,4.702,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/17/1980 12:00, TS,16.3,-87,25,0,atcf,4.702,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/17/1980 18:00, TS,16.4,-87.4,20,0,atcf,0.857,-100,main
1980290N16275,1980,15, NA, MM,UNNAMED,10/18/1980 0:00, TS,16.5,-87.8,20,0,atcf,0.857,-100,main
1980313N14277,1980,16, NA, MM,JEANNE,11/7/1980 18:00, NR,13.6,-82.6,20,1008,atcf,0.857,16.249,main
1980313N14277,1980,16, NA, MM,JEANNE,11/8/1980 0:00, NR,14.7,-83,20,1006,atcf,0.857,26.65,main
1980313N14277,1980,16, NA, MM,JEANNE,11/8/1980 6:00, NR,16,-83.4,20,1006,atcf,0.857,26.65,main
1980313N14277,1980,16, NA, MM,JEANNE,11/8/1980 12:00, NR,17.3,-83.9,25,1006,atcf,4.702,26.65,main
1980313N14277,1980,16, NA, MM,JEANNE,11/8/1980 18:00, TS,18.6,-84.3,30,1005,atcf,17.062,31.62,main
1980313N14277,1980,16, NA, MM,JEANNE,11/9/1980 0:00, TS,19.3,-84.6,30,1005,atcf,17.062,31.62,main
1980313N14277,1980,16, NA, MM,JEANNE,11/9/1980 6:00, TS,20,-84.8,30,1004,atcf,17.062,37.625,main
1980313N14277,1980,16, NA, MM,JEANNE,11/9/1980 12:00, TS,20.8,-85.1,40,1000,atcf,42.219,49.967,main
1980313N14277,1980,16, NA, MM,JEANNE,11/9/1980 18:00, TS,21.3,-85.2,45,999,atcf,49.669,55.048,main
1980313N14277,1980,16, NA, MM,JEANNE,11/10/1980 0:00, TS,21.6,-85.3,50,999,atcf,57.844,55.048,main
1980313N14277,1980,16, NA, MM,JEANNE,11/10/1980 6:00, TS,22,-85.4,50,999,atcf,57.844,55.048,main
1980313N14277,1980,16, NA, MM,JEANNE,11/10/1980 12:00, TS,22.5,-85.5,50,999,atcf,57.844,55.048,main
1980313N14277,1980,16, NA, MM,JEANNE,11/10/1980 18:00, TS,23.2,-85.7,50,999,atcf,57.844,55.048,main
1980313N14277,1980,16, NA, MM,JEANNE,11/11/1980 0:00, TS,23.7,-86.1,55,998,atcf,63.594,56.725,main
1980313N14277,1980,16, NA, MM,JEANNE,11/11/1980 6:00, TS,24.1,-86.5,60,997,atcf,68.918,58.621,main
1980313N14277,1980,16, NA, MM,JEANNE,11/11/1980 12:00, TS,24.1,-87,65,992,atcf,73.077,68.235,main
1980313N14277,1980,16, NA, MM,JEANNE,11/11/1980 18:00, TS,24.1,-87.2,75,986,atcf,81.284,76.341,main
1980313N14277,1980,16, NA, MM,JEANNE,11/12/1980 0:00, TS,24.1,-87.4,85,988,atcf,86.817,73.185,main
1980313N14277,1980,16, NA, MM,JEANNE,11/12/1980 6:00, TS,23.9,-88.3,70,992,atcf,78.144,68.235,main
1980313N14277,1980,16, NA, MM,JEANNE,11/12/1980 12:00, TS,23.8,-89,65,994,atcf,73.077,64.461,main
1980313N14277,1980,16, NA, MM,JEANNE,11/12/1980 18:00, TS,23.8,-89.8,65,995,atcf,73.077,62.326,main
1980313N14277,1980,16, NA, MM,JEANNE,11/13/1980 0:00, TS,24,-90.3,55,999,atcf,63.594,55.048,main
1980313N14277,1980,16, NA, MM,JEANNE,11/13/1980 6:00, TS,24.9,-91.6,55,997,atcf,63.594,58.621,main
1980313N14277,1980,16, NA, MM,JEANNE,11/13/1980 12:00, TS,25.6,-92.8,60,993,atcf,68.918,67.193,main
1980313N14277,1980,16, NA, MM,JEANNE,11/13/1980 18:00, TS,25.6,-94,60,994,atcf,68.918,64.461,main
1980313N14277,1980,16, NA, MM,JEANNE,11/14/1980 0:00, TS,25.5,-95,55,996,atcf,63.594,61.036,main
1980313N14277,1980,16, NA, MM,JEANNE,11/14/1980 6:00, TS,25.6,-95.2,50,998,atcf,57.844,56.725,main
1980313N14277,1980,16, NA, MM,JEANNE,11/14/1980 12:00, TS,25.8,-95.2,50,1002,atcf,57.844,44.581,main
1980313N14277,1980,16, NA, MM,JEANNE,11/14/1980 18:00, TS,26,-94.8,40,1002,atcf,42.219,44.581,main
1980313N14277,1980,16, NA, MM,JEANNE,11/15/1980 0:00, TS,26.2,-94.4,30,1004,atcf,17.062,37.625,main
1980313N14277,1980,16, NA, MM,JEANNE,11/15/1980 6:00, TS,26.3,-93.7,30,1004,atcf,17.062,37.625,main
1980313N14277,1980,16, NA, MM,JEANNE,11/15/1980 12:00, TS,26.2,-93.2,25,1005,atcf,4.702,31.62,main
1980313N14277,1980,16, NA, MM,JEANNE,11/15/1980 18:00, TS,25.9,-92.9,20,1006,atcf,0.857,26.65,main
1980313N14277,1980,16, NA, MM,JEANNE,11/16/1980 0:00, TS,25.4,-93,20,1007,atcf,0.857,21.627,main
1980313N14277,1980,16, NA, MM,JEANNE,11/16/1980 6:00, TS,25.2,-93.1,20,1007,atcf,0.857,21.627,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/12/1980 12:00, TS,13,-80,20,0,atcf,0.857,-100,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/12/1980 18:00, TS,13.4,-80.7,20,0,atcf,0.857,-100,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/13/1980 0:00, TS,14,-81.2,25,0,atcf,4.702,-100,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/13/1980 6:00, TS,14.4,-81.9,25,0,atcf,4.702,-100,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/13/1980 12:00, TS,15,-82.4,30,0,atcf,17.062,-100,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/13/1980 18:00, TS,15.9,-83,30,0,atcf,17.062,-100,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/14/1980 0:00, TS,16.4,-83.5,30,0,atcf,17.062,-100,main
1980318N13280,1980,17, NA, MM,UNNAMED,11/14/1980 6:00, TS,17.1,-83.8,30,0,atcf,17.062,-100,main
